Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
North Carolina,US,2020-09-17 04:30:32,35.6301,-79.8064,188024,3149,167257.0,17618.0,37.0,1792.7392648647742,2683384.0,,1.674786197506701,84000037,USA,25585.07349864856,
North Dakota,US,2020-09-17 04:30:32,47.5289,-99.78399999999999,16333,177,13628.0,2528.0,38.0,2143.2639339056404,534223.0,,1.0836955856241963,84000038,USA,70102.30138755114,
Ohio,US,2020-09-17 04:30:32,40.3888,-82.7649,140518,4555,118443.0,17520.0,39.0,1202.1284786681606,2689480.0,,3.2415775914829417,84000039,USA,23008.44376384837,
Oklahoma,US,2020-09-17 04:30:32,35.5653,-96.9289,72284,924,61026.0,10334.0,40.0,1826.7508152068838,1027596.0,,1.2782911847711804,84000040,USA,25969.257798452403,
Oregon,US,2020-09-17 04:30:32,44.571999999999996,-122.0709,29850,521,5365.0,23964.0,41.0,707.7254935525851,621273.0,,1.7453936348408707,84000041,USA,14730.008058823962,
Pennsylvania,US,2020-09-17 04:30:32,40.5908,-77.2098,151850,7882,120531.0,23437.0,42.0,1186.1438093721215,1855121.0,,5.190648666447152,84000042,USA,14490.881065434442,
Rhode Island,US,2020-09-17 04:30:32,41.6809,-71.5118,23358,1081,2235.0,20042.0,44.0,2204.91409443995,654103.0,,4.627964723007106,84000044,USA,61745.05197000834,
South Carolina,US,2020-09-17 04:30:32,33.8569,-80.945,134122,3132,51431.0,79559.0,45.0,2604.961161175393,1080922.0,,2.3351873667258167,84000045,USA,20994.019089038546,
South Dakota,US,2020-09-17 04:30:32,44.2998,-99.4388,17291,192,14657.0,2442.0,46.0,1954.538415366825,169655.0,,1.11040425654965,84000046,USA,19177.445772891024,
Tennessee,US,2020-09-17 04:30:32,35.7478,-86.6923,177087,2151,160202.0,14734.0,47.0,2593.095446096409,2543236.0,,1.2146572023920446,84000047,USA,37240.75561700434,
Texas,US,2020-09-17 04:30:32,31.0545,-97.5635,696807,14738,590837.0,91232.0,48.0,2403.1240851071225,5299620.0,,2.1150763410815334,84000048,USA,18277.14770935913,
Utah,US,2020-09-17 04:30:32,40.15,-111.8624,59747,437,49728.0,9582.0,49.0,1863.6239152228445,729731.0,,0.7314174770281353,84000049,USA,22761.71428321893,
Vermont,US,2020-09-17 04:30:32,44.0459,-72.7107,1702,58,1530.0,114.0,50.0,272.7612185471218,152064.0,,3.4077555816686247,84000050,USA,24369.660362602543,
Virginia,US,2020-09-17 04:30:32,37.7693,-78.17,136359,2884,16536.0,116851.0,51.0,1596.4934293977906,1806247.0,,2.114934431161893,84000051,USA,21161.536867295355,
Washington,US,2020-09-17 04:30:32,47.4009,-121.4905,80812,2020,,78792.0,53.0,1061.2361854592048,1676702.0,,2.499628768004752,84000053,USA,22018.720420628368,
West Virginia,US,2020-09-17 04:30:32,38.4912,-80.9545,13202,293,9670.0,3239.0,54.0,736.6583209971058,493883.0,,2.2193607029237996,84000054,USA,27558.174636344007,
Wisconsin,US,2020-09-17 04:30:32,44.2685,-89.6165,92712,1228,80627.0,10857.0,55.0,1582.8260140003306,1393753.0,,1.3313946548899185,84000055,USA,23937.635016558368,
Wyoming,US,2020-09-17 04:30:32,42.756,-107.3025,4566,50,3971.0,545.0,56.0,788.9294162164218,89969.0,,1.0950503723171263,84000056,USA,15545.157829079117,
Alabama,US,2020-09-18 05:10:31,32.3182,-86.9023,141757,2401,61232.0,78124.0,1.0,2891.120771498525,1044913.0,,1.6937435188385759,84000001,USA,21310.903015081014,
Alaska,US,2020-09-18 05:10:31,61.3707,-152.4044,6537,44,2408.0,4085.0,2.0,893.5882276551683,415863.0,,0.6730916322472082,84000002,USA,56847.22060843831,
Arizona,US,2020-09-18 05:10:31,33.7298,-111.4312,211660,5409,33381.0,172870.0,4.0,2907.9300651474705,1352882.0,,2.5555135594821885,84000004,USA,18586.81962768988,
Arkansas,US,2020-09-18 05:10:31,34.9697,-92.3731,73211,1166,64145.0,7900.0,5.0,2425.969347247204,856918.0,,1.592656841185068,84000005,USA,28395.41600448538,
California,US,2020-09-18 05:10:31,36.1162,-119.6816,775037,14804,,760233.0,6.0,1961.512011106032,13080037.0,,1.9101023564036297,84000006,USA,33103.77398912737,
Colorado,US,2020-09-18 05:10:31,39.0598,-105.3111,63145,2006,6220.0,54899.0,8.0,1096.160685261488,1153853.0,,3.1778217821782184,84000008,USA,20036.567052214235,
Connecticut,US,2020-09-18 05:10:31,41.5978,-72.7554,55386,4488,9204.0,41694.0,9.0,1553.4794253590244,1408273.0,,8.103130755064457,84000009,USA,39499.56903890206,
Delaware,US,2020-09-18 05:10:31,39.3185,-75.5071,19318,619,10193.0,8506.0,10.0,1983.8482424899667,267168.0,,3.2042654519101355,84000010,USA,27436.62735529348,
Florida,US,2020-09-18 05:10:31,27.7663,-81.6868,674456,13086,,661370.0,12.0,3140.256350098709,5010973.0,,1.9402303486068773,84000012,USA,23331.01015251281,
Georgia,US,2020-09-18 05:10:31,33.0406,-83.6431,300903,6474,,294429.0,13.0,2834.049279189498,2679891.0,,2.1515239130218045,84000013,USA,25240.503274664672,
Hawaii,US,2020-09-18 05:10:31,21.0943,-157.4983,11105,107,4105.0,6893.0,15.0,784.3223116213893,265500.0,,0.9635299414678072,84000015,USA,18751.69506848077,
Idaho,US,2020-09-18 05:10:31,44.2405,-114.4788,36489,434,19405.0,16650.0,16.0,2041.8395525624412,283365.0,,1.1893995450683768,84000016,USA,15856.446184106342,
Illinois,US,2020-09-18 05:10:31,40.3495,-88.9861,270294,8624,,261670.0,17.0,2133.032024363349,4923033.0,,3.1905998653318237,84000017,USA,38850.24101902955,
Indiana,US,2020-09-18 05:10:31,39.8494,-86.2583,108646,3478,85334.0,19834.0,18.0,1613.8215349203585,1269650.0,,3.201222318355025,84000018,USA,18859.30924112837,
Iowa,US,2020-09-18 05:10:31,42.0115,-93.2105,77204,1250,55834.0,20120.0,19.0,2446.982158874447,701438.0,,1.6190870939329567,84000019,USA,22232.08993778268,
Kansas,US,2020-09-18 05:10:31,38.5266,-96.7265,51164,582,1920.0,48662.0,20.0,1756.2130275006402,464226.0,,1.1375185677429442,84000020,USA,15934.636637176767,
Kentucky,US,2020-09-18 05:10:31,37.6681,-84.6701,59370,1093,11109.0,47168.0,21.0,1328.8797098623825,1038685.0,,1.840997136600977,84000021,USA,23248.903847707745,
Louisiana,US,2020-09-18 05:10:31,31.1695,-91.8678,159304,5313,145570.0,8421.0,22.0,3426.7812254102887,2124190.0,,3.3351328278009342,84000022,USA,45693.3561693635,
Maine,US,2020-09-18 05:10:31,44.6939,-69.3819,4962,138,4317.0,507.0,23.0,369.13820141465783,351378.0,,2.7811366384522365,84000023,USA,26140.073143224432,
Maryland,US,2020-09-18 05:10:31,39.0639,-76.8021,118519,3861,7311.0,107347.0,24.0,1960.3915523150413,1494342.0,,3.2577055155713435,84000024,USA,24717.517301610405,
Massachusetts,US,2020-09-18 05:10:31,42.2302,-71.5301,126128,9260,109397.0,7471.0,25.0,1829.9302880245389,3199563.0,,7.341748065457313,84000025,USA,46420.91559481367,
Michigan,US,2020-09-18 05:10:31,43.3266,-84.5361,126722,6955,85513.0,34254.0,26.0,1268.887699102931,3251731.0,,5.488391913006423,84000026,USA,32560.1037443512,
Minnesota,US,2020-09-18 05:10:31,45.6945,-93.9002,86722,1994,79878.0,4850.0,27.0,1537.7244472689001,1263546.0,,2.299301215377874,84000027,USA,22404.759743188926,
Mississippi,US,2020-09-18 05:10:31,32.7416,-89.6787,91935,2780,78971.0,10184.0,28.0,3089.059049126909,633432.0,,3.0238755642573567,84000028,USA,21283.611808414164,
Missouri,US,2020-09-18 05:10:31,38.4561,-92.2884,109557,1782,,107775.0,29.0,1785.0637107270345,1178581.0,,1.6265505627207757,84000029,USA,19203.174359031178,
Montana,US,2020-09-18 05:10:31,46.9219,-110.4544,9647,143,7401.0,2103.0,30.0,902.619627275262,295299.0,,1.4823261117445838,84000030,USA,27629.591926480523,
Nebraska,US,2020-09-18 05:10:31,41.1254,-98.2681,39921,442,29966.0,9513.0,31.0,2063.7321599166253,412851.0,,1.1071866937200971,84000031,USA,21342.49858354597,
Nevada,US,2020-09-18 05:10:31,38.3135,-117.0554,74595,1506,1997.0,71092.0,32.0,2421.792922176669,652583.0,,2.018902071184396,84000032,USA,21186.686648338597,
New Hampshire,US,2020-09-18 05:10:31,43.4525,-71.5639,7781,438,7104.0,239.0,33.0,572.2539569070193,235510.0,,5.629096517157178,84000033,USA,17320.59239058888,
New Jersey,US,2020-09-18 05:10:31,40.2989,-74.521,198361,16057,34546.0,147758.0,34.0,2233.24427871955,3265818.0,,8.09483719077843,84000034,USA,36768.16190601642,
New Mexico,US,2020-09-18 05:10:31,34.8405,-106.2485,27199,836,14842.0,11521.0,35.0,1297.1491714393496,837400.0,,3.0736424133240194,84000035,USA,39936.49458301082,
New York,US,2020-09-18 05:10:31,42.1657,-74.9481,447262,33070,75962.0,338230.0,36.0,2299.126622627086,9621920.0,,7.393876519802711,84000036,USA,49460.97015348501,
North Carolina,US,2020-09-18 05:10:31,35.6301,-79.8064,189576,3180,167257.0,19139.0,37.0,1807.5370105731424,2714175.0,,1.677427522471199,84000037,USA,25878.6542899542,
North Dakota,US,2020-09-18 05:10:31,47.5289,-99.78399999999999,16723,182,13828.0,2713.0,38.0,2194.4408722649864,540625.0,,1.088321473419841,84000038,USA,70942.39051415764,
Ohio,US,2020-09-18 05:10:31,40.3888,-82.7649,141585,4580,119690.0,17315.0,39.0,1211.2566408021148,2718333.0,,3.2348059469576578,84000039,USA,23255.280560522202,
Oklahoma,US,2020-09-18 05:10:31,35.5653,-96.9289,73318,930,62144.0,10244.0,40.0,1852.8819139690438,1039837.0,,1.2684470389263212,84000040,USA,26278.610583701524,
Oregon,US,2020-09-18 05:10:31,44.571999999999996,-122.0709,30060,521,5376.0,24163.0,41.0,712.7044668740608,625424.0,,1.7332002661343984,84000041,USA,14828.425764811793,
Pennsylvania,US,2020-09-18 05:10:31,40.5908,-77.2098,152775,7893,121296.0,23586.0,42.0,1193.3692491065256,1869198.0,,5.166421207658321,84000042,USA,14600.840541262769,
Rhode Island,US,2020-09-18 05:10:31,41.6809,-71.5118,23488,1085,2236.0,20167.0,44.0,2217.1856430433068,665926.0,,4.619380108991826,84000044,USA,62861.10211721973,
South Carolina,US,2020-09-18 05:10:31,33.8569,-80.945,135446,3158,51431.0,80857.0,45.0,2630.676320339409,1087587.0,,2.3315564874562558,84000045,USA,21123.46888951299,
South Dakota,US,2020-09-18 05:10:31,44.2998,-99.4388,17686,193,14878.0,2615.0,46.0,1999.1883878420956,171523.0,,1.0912586226393757,84000046,USA,19388.600579432306,
Tennessee,US,2020-09-18 05:10:31,35.7478,-86.6923,178140,2164,161707.0,14269.0,47.0,2608.514587562127,2564879.0,,1.2147748961490965,84000047,USA,37557.67534990324,
Texas,US,2020-09-18 05:10:31,31.0545,-97.5635,701350,14826,594817.0,91707.0,48.0,2418.791827708218,5345176.0,,2.1139231482141585,84000048,USA,18434.25967984901,
Utah,US,2020-09-18 05:10:31,40.15,-111.8624,60658,437,50108.0,10113.0,49.0,1892.03975847469,735178.0,,0.7204325892709947,84000049,USA,22931.616696163837,
Vermont,US,2020-09-18 05:10:31,44.0459,-72.7107,1705,58,1533.0,114.0,50.0,273.24199625313906,153195.0,,3.4017595307917885,84000050,USA,24550.91355777105,
Virginia,US,2020-09-18 05:10:31,37.7693,-78.17,137460,2920,16671.0,117778.0,51.0,1609.3573220327905,1828512.0,,2.124236534247672,84000051,USA,21422.388023505075,
Washington,US,2020-09-18 05:10:31,47.4009,-121.4905,81198,2031,,79167.0,53.0,1066.305199560913,1691047.0,,2.5012931352988987,84000053,USA,22207.101268527345,
West Virginia,US,2020-09-18 05:10:31,38.4912,-80.9545,13434,297,9804.0,3333.0,54.0,749.6036876439265,498283.0,,2.210808396605628,84000054,USA,27803.690210680263,
Wisconsin,US,2020-09-18 05:10:31,44.2685,-89.6165,94746,1231,81902.0,11613.0,55.0,1611.336427342929,1405298.0,,1.3110350781824578,84000055,USA,24135.9197888718,
Wyoming,US,2020-09-18 05:10:31,42.756,-107.3025,4652,49,4000.0,603.0,56.0,803.7887963729289,91452.0,,1.0533104041272572,84000056,USA,15801.395745033771,
Alabama,US,2020-09-19 04:30:26,32.3182,-86.9023,142863,2428,61232.0,79203.0,1.0,2913.677538171617,1039010.0,,1.6995303192569104,84000001,USA,21190.5118815627,
Alaska,US,2020-09-19 04:30:26,61.3707,-152.4044,6644,45,2422.0,4177.0,2.0,908.2148056510537,418293.0,,0.6773028296207104,84000002,USA,57179.39429563457,
Arizona,US,2020-09-19 04:30:26,33.7298,-111.4312,212942,5451,33526.0,173965.0,4.0,2925.543059305644,1362319.0,,2.559851978473012,84000004,USA,18716.471597947824,
Arkansas,US,2020-09-19 04:30:26,34.9697,-92.3731,74082,1173,64145.0,8764.0,5.0,2454.8313939540144,866435.0,,1.5833805782781245,84000005,USA,28710.777770855893,
California,US,2020-09-19 04:30:26,36.1162,-119.6816,779491,14893,,764598.0,6.0,1972.7844722884865,13177186.0,,1.9106057670967336,84000006,USA,33349.64474157782,
Colorado,US,2020-09-19 04:30:26,39.0598,-105.3111,63750,2009,6241.0,55480.0,8.0,1106.6664629182517,1166910.0,,3.1523615251843715,84000008,USA,20263.30083546112,
Connecticut,US,2020-09-19 04:30:26,41.5978,-72.7554,55527,4492,9204.0,41831.0,9.0,1557.4342261927302,1422148.0,,8.089758135681741,84000009,USA,39888.73826987841,
Delaware,US,2020-09-19 04:30:26,39.3185,-75.5071,19366,620,10201.0,8545.0,10.0,1988.777568281432,268638.0,,3.201487142414541,84000010,USA,27587.58795765709,
Florida,US,2020-09-19 04:30:26,27.7663,-81.6868,677660,13225,,664435.0,12.0,3155.174122860337,5038261.0,,1.951568633237907,84000012,USA,23458.06264412308,
Georgia,US,2020-09-19 04:30:26,33.0406,-83.6431,302854,6536,,296318.0,13.0,2852.424736209531,2701952.0,,2.158135603293996,84000013,USA,25448.284390666173,
Hawaii,US,2020-09-19 04:30:26,21.0943,-157.4983,11217,120,4248.0,6849.0,15.0,792.2326311983003,269329.0,,1.0698047606311851,84000015,USA,19022.12911901641,
Idaho,US,2020-09-19 04:30:26,44.2405,-114.4788,36959,438,19691.0,16830.0,16.0,2068.1396591618104,282522.0,,1.1850969993776888,84000016,USA,15809.273865248326,
Illinois,US,2020-09-19 04:30:26,40.3495,-88.9861,272517,8647,,263870.0,17.0,2150.574885803706,4985054.0,,3.173013059735723,84000017,USA,39339.68132914756,
Indiana,US,2020-09-19 04:30:26,39.8494,-86.2583,109683,3495,86260.0,19928.0,18.0,1629.2250742288684,1281438.0,,3.1864555127047947,84000018,USA,19034.40752595838,
Iowa,US,2020-09-19 04:30:26,42.0115,-93.2105,78839,1264,56546.0,21029.0,19.0,2498.8035130757794,708031.0,,1.6032674184096702,84000019,USA,22441.0551905346,
Kansas,US,2020-09-19 04:30:26,38.5266,-96.7265,52125,594,1950.0,49581.0,20.0,1789.199516426997,474749.0,,1.139568345323741,84000020,USA,16295.840407178905,
Kentucky,US,2020-09-19 04:30:26,37.6681,-84.6701,60128,1101,11168.0,47859.0,21.0,1345.8460366280165,1045232.0,,1.8310936668440656,84000021,USA,23395.44545896712,
Louisiana,US,2020-09-19 04:30:26,31.1695,-91.8678,160283,5342,145570.0,9371.0,22.0,3447.840450663118,2146986.0,,3.3328550126962933,84000022,USA,46183.71990671129,
Maine,US,2020-09-19 04:30:26,44.6939,-69.3819,5002,138,4335.0,529.0,23.0,372.1139225062713,364424.0,,2.7588964414234307,84000023,USA,27110.604577254184,
Maryland,US,2020-09-19 04:30:26,39.0639,-76.8021,119062,3869,7351.0,107842.0,24.0,1969.3731722486136,1504867.0,,3.249567452251768,84000024,USA,24891.608553545673,
Massachusetts,US,2020-09-19 04:30:26,42.2302,-71.5301,126582,9269,109397.0,7916.0,25.0,1836.517154943567,3264873.0,,7.322526109557441,84000025,USA,47368.46686900245,
Michigan,US,2020-09-19 04:30:26,43.3266,-84.5361,127500,6954,85513.0,35033.0,26.0,1276.6779378136684,3285030.0,,5.454117647058824,84000026,USA,32893.53196906694,
Minnesota,US,2020-09-19 04:30:26,45.6945,-93.9002,87807,2002,80221.0,5584.0,27.0,1556.9632912218383,1791680.0,,2.280000455544547,84000027,USA,31769.448786729346,
Mississippi,US,2020-09-19 04:30:26,32.7416,-89.6787,92432,2792,78971.0,10669.0,28.0,3105.758481850203,633432.0,,3.0205989267786046,84000028,USA,21283.611808414164,
Missouri,US,2020-09-19 04:30:26,38.4561,-92.2884,111390,1810,,109580.0,29.0,1814.9296415371387,1190380.0,,1.6249214471676092,84000029,USA,19395.42101349295,
Montana,US,2020-09-19 04:30:26,46.9219,-110.4544,9871,146,7500.0,2225.0,30.0,923.5781425141612,298555.0,,1.4790801337250532,84000030,USA,27934.238915845952,
Nebraska,US,2020-09-19 04:30:26,41.1254,-98.2681,40387,442,30254.0,9691.0,31.0,2087.8222174432694,416575.0,,1.094411568078837,84000031,USA,21535.012262149452,
Nevada,US,2020-09-19 04:30:26,38.3135,-117.0554,75096,1524,2012.0,71560.0,32.0,2438.0583321104514,656601.0,,2.0294023649728348,84000032,USA,21317.134586689765,
New Hampshire,US,2020-09-19 04:30:26,43.4525,-71.5639,7861,438,7117.0,306.0,33.0,578.1375601138773,393166.0,,5.571810202264342,84000033,USA,28915.409230343797,
New Jersey,US,2020-09-19 04:30:26,40.2989,-74.521,198848,16061,34572.0,148215.0,34.0,2238.7271607565253,3291916.0,,8.077023656260058,84000034,USA,37061.98583907799,
New Mexico,US,2020-09-19 04:30:26,34.8405,-106.2485,27350,841,15106.0,11403.0,35.0,1304.3505216686722,845167.0,,3.0749542961608776,84000035,USA,40306.911054740274,
New York,US,2020-09-19 04:30:26,42.1657,-74.9481,448052,33085,76036.0,338931.0,36.0,2303.187575786253,9711647.0,,7.384187549659416,84000036,USA,49922.207044766765,
North Carolina,US,2020-09-19 04:30:26,35.6301,-79.8064,190973,3207,167257.0,20509.0,37.0,1820.8568886366656,2749020.0,,1.6792949788713587,84000037,USA,26210.888471144965,
North Dakota,US,2020-09-19 04:30:26,47.5289,-99.78399999999999,17230,184,14060.0,2986.0,38.0,2260.9708921321358,550324.0,,1.0679048171793384,84000038,USA,72215.12160427893,
Ohio,US,2020-09-19 04:30:26,40.3888,-82.7649,142596,4608,120858.0,17130.0,39.0,1219.905724136161,2753105.0,,3.2315071951527385,84000039,USA,23552.75427535054,
Oklahoma,US,2020-09-19 04:30:26,35.5653,-96.9289,74567,939,63135.0,10493.0,40.0,1884.4464617001238,1054217.0,,1.2592701865436453,84000040,USA,26642.01986822749,
Oregon,US,2020-09-19 04:30:26,44.571999999999996,-122.0709,30342,521,5376.0,24445.0,41.0,719.3905167628993,629422.0,,1.7170918199195837,84000041,USA,14923.21593309398,
Pennsylvania,US,2020-09-19 04:30:26,40.5908,-77.2098,153522,7921,121920.0,23681.0,42.0,1199.2042798974444,1881488.0,,5.159521110980837,84000042,USA,14696.841248652849,
Rhode Island,US,2020-09-19 04:30:26,41.6809,-71.5118,23620,1088,2244.0,20288.0,44.0,2229.6459847020988,675108.0,,4.606265876375953,84000044,USA,63727.85103472754,
South Carolina,US,2020-09-19 04:30:26,33.8569,-80.945,136318,3177,51431.0,81710.0,45.0,2647.6125883084587,1111404.0,,2.3305799674291,84000045,USA,21586.0504195805,
South Dakota,US,2020-09-19 04:30:26,44.2998,-99.4388,18075,195,15068.0,2812.0,46.0,2043.1601328873608,173704.0,,1.0788381742738589,84000046,USA,19635.1362502388,
Tennessee,US,2020-09-19 04:30:26,35.7478,-86.6923,180497,2196,163181.0,15120.0,47.0,2643.0282783833013,2603342.0,,1.2166407197903566,84000047,USA,38120.891340592585,
Texas,US,2020-09-19 04:30:26,31.0545,-97.5635,704563,14951,600662.0,88950.0,48.0,2429.8727119207033,5444801.0,,2.122024574097704,84000048,USA,18777.842963281586,
Utah,US,2020-09-19 04:30:26,40.15,-111.8624,61775,437,50492.0,10846.0,49.0,1926.8811381808496,743737.0,,0.707405908539053,84000049,USA,23198.588378263223,
Vermont,US,2020-09-19 04:30:26,44.0459,-72.7107,1706,58,1536.0,112.0,50.0,273.40225548847815,154099.0,,3.3997655334114887,84000050,USA,24695.787906517584,
Virginia,US,2020-09-19 04:30:26,37.7693,-78.17,138702,2949,16762.0,118896.0,51.0,1623.8614195574985,1831623.0,,2.1261859240287158,84000051,USA,21458.83571930424,
Washington,US,2020-09-19 04:30:26,47.4009,-121.4905,81602,2037,,79565.0,53.0,1071.6105925585562,1704670.0,,2.496262346511115,84000053,USA,22386.00069626717,
West Virginia,US,2020-09-19 04:30:26,38.4912,-80.9545,13685,300,10011.0,3374.0,54.0,763.6092351799266,503133.0,,2.1921812203142133,84000054,USA,28074.315332391816,
Wisconsin,US,2020-09-19 04:30:26,44.2685,-89.6165,97279,1238,83184.0,12857.0,55.0,1670.7617467196708,1418412.0,,1.272628213694631,84000055,USA,24361.15205427833,
Wyoming,US,2020-09-19 04:30:26,42.756,-107.3025,4747,49,4044.0,654.0,56.0,820.2032279411637,92307.0,,1.0322308826627344,84000056,USA,15949.125629147884,
Alabama,US,2020-09-20 04:30:31,32.3182,-86.9023,144164,2437,61232.0,80495.0,1.0,2940.2113116270343,1048422.0,,1.6904358924558145,84000001,USA,21382.468742256307,
Alaska,US,2020-09-20 04:30:31,61.3707,-152.4044,6729,45,2438.0,4246.0,2.0,919.8340498533923,422850.0,,0.6687472135532768,84000002,USA,57802.322481870564,
Arizona,US,2020-09-20 04:30:31,33.7298,-111.4312,213551,5467,33668.0,174416.0,4.0,2925.543059305644,1373159.0,,2.559851978473012,84000004,USA,18865.398943247827,
Arkansas,US,2020-09-20 04:30:31,34.9697,-92.3731,75160,1181,66003.0,7976.0,5.0,2490.552733046944,866435.0,,1.5713145290047903,84000005,USA,28710.777770855893,
California,US,2020-09-20 04:30:31,36.1162,-119.6816,783313,15018,,768295.0,6.0,1982.4574284266416,13343886.0,,1.917241256049625,84000006,USA,33771.539505636014,
Colorado,US,2020-09-20 04:30:31,39.0598,-105.3111,64356,2013,6254.0,56069.0,8.0,1117.1896054967617,1181829.0,,3.1288858492912213,84000008,USA,20522.36810300038,
Connecticut,US,2020-09-20 04:30:31,41.5978,-72.7554,55527,4492,9204.0,41831.0,9.0,1557.4342261927302,1422148.0,,8.089758135681741,84000009,USA,39888.73826987841,
Delaware,US,2020-09-20 04:30:31,39.3185,-75.5071,19449,621,10257.0,8571.0,10.0,1997.301194129173,269711.0,,3.192966219342897,84000010,USA,27697.778927953797,
